Portfolio Name,Scheme Code,ISIN,Scheme Name,Transaction Date,Transaction Type,Transaction Amount,Transaction Charges,Transaction Units,Transaction NAV,NAV,Date
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-05-27,Investment (SIP),1000,0.05,11.014,90.7877,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-06-04,Investment (SIP),1000,0.05,11.586,86.3042,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-06-10,Investment (SIP),1000,0.05,10.868,92.0097,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-06-18,Investment (SIP),1000,0.05,10.66,93.803,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-06-24,Investment (SIP),1000,0.05,10.667,93.7392,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-07-02,Investment (SIP),1000,0.05,10.462,95.5824,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-07-08,Investment (SIP),1000,0.05,10.323,96.8647,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-07-15,Investment (SIP),1000,0.05,10.228,97.7671,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-07-22,Investment (SIP),1000,0.05,10.341,96.7013,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-07-29,Investment (SIP),1000,0.05,10.153,98.4839,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-08-06,Investment (SIP),1000,0.05,10.508,95.1642,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-08-12,Investment (SIP),1000,0.05,10.368,96.4431,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-08-19,Investment (SIP),1000,0.05,10.302,97.0611,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-08-26,Investment (SIP),1000,0.05,10.139,98.6268,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-09-02,Investment (SIP),1000,0.05,10.047,99.5227,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-09-09,Investment (SIP),1000,0.05,10.155,98.4675,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-09-16,Investment (SIP),1000,0.05,9.988,100.114,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-09-23,Investment (SIP),1000,0.05,9.838,101.643,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-09-30,Investment (SIP),1000,0.05,9.857,101.448,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-10-08,Investment (SIP),1250,0.06,12.672,98.6381,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-10-14,Investment (SIP),1250,0.06,12.539,99.6839,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-10-21,Investment (SIP),1250,0.06,12.699,98.4247,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-10-28,Investment (SIP),1250,0.06,13.018,96.0172,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-11-05,Investment (SIP),1250,0.06,12.968,96.3891,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-11-11,Investment (SIP),1250,0.06,12.943,96.5738,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-11-19,Investment (SIP),1250,0.06,13.283,94.0998,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-11-25,Investment (SIP),1250,0.06,12.902,96.8798,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-12-02,Investment (SIP),1250,0.06,12.87,97.1205,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-12-09,Investment (SIP),1250,0.06,12.561,99.5074,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-12-16,Investment (SIP),1250,0.06,12.524,99.805,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-12-23,Investment (SIP),1400,0.07,14.557,96.1694,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2024-12-30,Investment (SIP),1400,0.07,14.632,95.6777,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-01-07,Investment (SIP),1400,0.07,14.622,95.7436,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-01-13,Investment (SIP),1400,0.07,15.23,91.922,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-01-20,Investment (SIP),1400,0.07,14.951,93.6339,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-01-27,Investment (SIP),1400,0.07,15.56,89.9694,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-02-03,Investment (SIP),1400,0.07,15.147,92.4237,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-02-10,Investment (SIP),1400,0.07,15.187,92.1773,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-02-17,Investment (SIP),1400,0.07,15.63,89.5693,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-02-24,Investment (SIP),1400,0.07,15.741,88.9334,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-03-03,Investment (SIP),1400,0.07,16.094,86.983,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-03-10,Investment (SIP),1400,0.07,15.803,88.5879,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-03-17,Investment (SIP),1400,0.07,15.787,88.6746,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-03-24,Investment (SIP),1400,0.07,14.923,93.8123,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-04-01,Investment (SIP),1400,0.07,15.273,91.6629,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-04-07,Redemption,-45310.2,0,-516.178,87.7802,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-04-08,Investment (SIP),1400,0.07,15.687,89.2409,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-04-15,Investment (SIP),1400,0.07,15.163,92.3268,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-04-22,Investment (SIP),1400,0.07,14.64,95.6204,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-04-29,Investment (SIP),1400,0.07,14.569,96.0929,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-05-06,Investment (SIP),1400,0.07,14.649,95.5648,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-05-13,Investment (SIP),1400,0.07,14.424,97.054,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-05-20,Investment (SIP),1400,0.07,14.298,97.9113,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-05-27,Investment (SIP),1400,0.07,14.106,99.2431,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-06-03,Investment (SIP),1400,0.07,14.181,98.7161,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-06-10,Investment (SIP),1400,0.07,13.83,101.226,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-06-17,Investment (SIP),1400,0.07,14.027,99.7999,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-06-24,Investment (SIP),1400,0.07,13.925,100.532,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-07-01,Investment (SIP),1400,0.07,13.688,102.274,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-07-08,Investment (SIP),1400,0.07,13.72,102.036,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-07-15,Investment (SIP),1400,0.07,13.804,101.417,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-07-22,Investment (SIP),1400,0.07,13.816,101.327,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-07-29,Investment (SIP),1400,0.07,13.97,100.21,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-08-05,Investment (SIP),1400,0.07,13.984,100.111,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-08-12,Investment (SIP),1400,0.07,14.034,99.7536,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-08-19,Investment (SIP),1400,0.07,13.692,102.242,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-08-26,Investment (SIP),1400,0.07,13.814,101.34,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-09-02,Investment (SIP),1400,0.07,13.862,100.991,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-09-09,Investment (SIP),1400,0.07,13.729,101.968,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-09-16,Investment (SIP),1400,0.07,13.474,103.901,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-09-23,Investment (SIP),1400,0.07,13.485,103.813,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-09-30,Investment (SIP),1400,0.07,13.82,101.3,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-10-07,Investment (SIP),1400,0.07,13.62,102.788,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-10-14,Investment (SIP),1400,0.07,13.652,102.544,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-10-23,Investment (SIP),1400,0.07,13.327,105.043,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-10-28,Investment (SIP),1400,0.07,13.315,105.143,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-11-04,Investment (SIP),1400,0.07,13.423,104.296,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-11-11,Investment (SIP),1400,0.07,13.445,104.124,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-11-18,Investment (SIP),1400,0.07,13.383,104.609,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-11-25,Investment (SIP),1400,0.07,13.439,104.171,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-12-02,Investment (SIP),1400,0.07,13.303,105.237,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-12-09,Investment (SIP),1400,0.07,13.427,104.263,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-12-16,Investment (SIP),1400,0.07,13.399,104.478,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-12-23,Investment (SIP),1400,0.07,13.265,105.538,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2025-12-30,Investment (SIP),1400,0.07,13.384,104.594,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-01-08,Investment (SIP),1400,0.07,13.418,104.333,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-01-16,Investment (SIP),1400,0.07,13.563,103.214,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-01-22,Investment (SIP),1400,0.07,13.787,101.539,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-01-29,Investment (SIP),1400,0.07,13.672,102.395,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-02-05,Investment (SIP),1400,0.07,13.492,103.759,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-02-12,Investment (SIP),1400,0.07,13.334,104.992,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-02-19,Investment (SIP),1400,0.07,13.514,103.592,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-02-26,Investment (SIP),1400,0.07,13.395,104.507,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-03-05,Investment (SIP),1400,0.07,13.841,101.142,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-03-12,Investment (SIP),1400,0.07,14.386,97.31,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-03-19,Investment (SIP),1400,0.07,14.807,94.5458,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-03-27,Investment (SIP),1400,0.07,14.96,93.579,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-04-02,Investment (SIP),1400,0.07,15.015,93.2361,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-04-09,Investment (SIP),1400,0.07,14.359,97.4948,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-04-16,Investment (SIP),1400,0.07,14.01,99.9263,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-04-23,Investment (SIP),1400,0.07,13.888,100.802,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-04-30,Investment (SIP),1400,0.07,14.063,99.5502,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-05-07,Investment (SIP),1400,0.07,13.821,101.292,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-05-14,Investment (SIP),1400,0.07,14.276,98.0606,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-05-21,Investment (SIP),1400,0.07,14.23,98.3781,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-05-29,Investment (SIP),1400,0.07,14.217,98.4656,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-06-04,Investment (SIP),1400,0.07,14.393,97.2621,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-06-11,Investment (SIP),1400,0.07,14.557,96.1712,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-06-18,Investment (SIP),1400,0.07,13.862,100.99,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-06-25,Investment (SIP),1400,0.07,13.834,101.192,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-07-02,Investment (SIP),1400,0.07,13.8,101.444,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-07-09,Investment (SIP),1400,0.07,13.956,100.309,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-07-16,Investment (SIP),1400,0.07,13.853,101.059,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-07-23,Investment (SIP),1400,0.07,14.037,99.7294,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-07-30,Investment (SIP),1400,0.07,13.785,101.556,102.763,2026-08-07
Pai,118632,INF204K01XI3/-,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2026-08-06,Investment (SIP),1400,0.07,13.594,102.978,102.763,2026-08-07
Pai,138528,INF223J01NF2/-,PGIM India Global Equity Opportunities Fund of Fund- Direct Plan - Growth,2020-07-10,Investment,10000,0.5,326.568,30.62,,
Pai,138528,INF223J01NF2/-,PGIM India Global Equity Opportunities Fund of Fund- Direct Plan - Growth,2020-12-31,Investment,5000,0.25,131.296,38.08,,
Pai,138528,INF223J01NF2/-,PGIM India Global Equity Opportunities Fund of Fund- Direct Plan - Growth,2021-02-02,Investment,15000,0.75,387.377,38.72,,
Pai,138528,INF223J01NF2/-,PGIM India Global Equity Opportunities Fund of Fund- Direct Plan - Growth,2024-03-14,Redemption,-37740,0,-845.241,44.65,,
Pai,125307,INF663L01DV3/-,PGIM India Midcap Fund - Direct Plan - Growth Option,2021-03-02,Investment,15000,0.75,437.168,34.31,78.17,2026-08-07
Pai,125307,INF663L01DV3/-,PGIM India Midcap Fund - Direct Plan - Growth Option,2021-05-03,Investment,15000,0.75,419.794,35.73,78.17,2026-08-07
Pai,125307,INF663L01DV3/-,PGIM India Midcap Fund - Direct Plan - Growth Option,2021-07-01,Investment,10000,0.5,249.613,40.06,78.17,2026-08-07
