Id,Name,Display Symbol,Exchange,Portfolio,Currency,Shares Owned,Cost Per Share,Commission,Transaction Date,Transaction Time,Purchase Exchange Rate,Purchase Exchange Currencies,Type,Accounting,Accounting Execution Ids,Notes,OutgoingCashLink        
1608,Kiocl Limited,KIOCL,NSI,India Stocks,INR,2,372.5,0,2024-01-12 GMT+0530,12:30:00,,,Buy,,,,
1609,Kiocl Limited,KIOCL,NSI,India Stocks,INR,12,375.25,0,2024-02-01 GMT+0530,12:30:00,,,Sell,FIFO,,,
1610,Kirloskar Ferrous Industries L,KIRLFER,BSE,India Stocks,INR,,,,,,,,,,,,
1611,Kirloskar Ferrous Industries L,KIRLFER,BSE,India Stocks,INR,4,425.9,0,2023-05-03 GMT+0530,12:30:00,,,Buy,,,,
1612,Kirloskar Ferrous Industries L,KIRLFER,BSE,India Stocks,INR,2,461.35,0,2023-05-12 GMT+0530,12:30:00,,,Buy,,,,
1613,Kirloskar Ferrous Industries L,KIRLFER,BSE,India Stocks,INR,3,447.1,0,2023-06-12 GMT+0530,12:30:00,,,Buy,,,,
1614,Kirloskar Ferrous Industries L,KIRLFER,BSE,India Stocks,INR,4,486.05,0,2023-07-13 GMT+0530,12:30:00,,,Buy,,,,
1615,Kirloskar Ferrous Industries L,KIRLFER,BSE,India Stocks,INR,2,487.4,0,2023-07-13 GMT+0530,12:30:00,,,Buy,,,,
1616,Kirloskar Ferrous Industries L,KIRLFER,BSE,India Stocks,INR,45,0,0,2023-07-14 GMT+0530,12:30:00,,,Dividend,FIFO,,,
1617,Kirloskar Ferrous Industries L,KIRLFER,BSE,India Stocks,INR,1,482.6,0,2023-08-14 GMT+0530,12:30:00,,,Buy,,,,
1618,Kirloskar Ferrous Industries L,KIRLFER,BSE,India Stocks,INR,3,482.5,0,2023-08-14 GMT+0530,12:30:00,,,Buy,,,,
1619,Kirloskar Ferrous Industries L,KIRLFER,BSE,India Stocks,INR,3,466.35,0,2023-09-12 GMT+0530,12:30:00,,,Buy,,,,
1620,Kirloskar Ferrous Industries L,KIRLFER,BSE,India Stocks,INR,2,466.8,0,2023-10-12 GMT+0530,12:30:00,,,Buy,,,,
1621,Kirloskar Ferrous Industries L,KIRLFER,BSE,India Stocks,INR,72,0,0,2024-03-15 GMT+0530,12:30:00,,,Dividend,FIFO,,,
1622,Kirloskar Ferrous Industries L,KIRLFER,BSE,India Stocks,INR,60,0,0,2024-09-13 GMT+0530,12:30:00,,,Dividend,FIFO,,,
1623,Kirloskar Ferrous Industries L,KIRLFER,BSE,India Stocks,INR,72,451,0,2025-02-14 GMT+0530,21:16:00,,,Dividend,FIFO,,,
1624,Kirloskar Ferrous Industries L,KIRLFER,BSE,India Stocks,INR,0,450.25,26.64,2025-03-03 GMT+0530,18:49:00,,,Sell All,FIFO,,,
1625,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,,,,,,,,,,,,
1626,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,1,716.9,0,2022-10-24 GMT+0530,12:30:00,,,Buy,,,,
1627,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,20,716.85,0,2022-10-24 GMT+0530,12:30:00,,,Buy,,,,
1628,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,1,714.3,0,2022-11-02 GMT+0530,12:30:00,,,Buy,,,,
1629,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,1,724.8,0,2022-12-01 GMT+0530,12:30:00,,,Buy,,,,
1630,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,1,693,0,2023-01-12 GMT+0530,12:30:00,,,Buy,,,,
1631,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,34.8,0,0,2023-02-10 GMT+0530,12:30:00,,,Dividend,FIFO,,,
1632,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,1,813.9,0,2023-03-13 GMT+0530,12:30:00,,,Buy,,,,
1633,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,4,783.4,0,2023-03-14 GMT+0530,12:30:00,,,Sell,FIFO,,,
1634,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,2,783.35,0,2023-03-14 GMT+0530,12:30:00,,,Sell,FIFO,,,
1635,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,2,844.4,0,2023-04-03 GMT+0530,12:30:00,,,Buy,,,,
1636,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,1,923.3,0,2023-05-03 GMT+0530,12:30:00,,,Buy,,,,
1637,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,2,902.15,0,2023-05-12 GMT+0530,12:30:00,,,Buy,,,,
1638,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,1,902.3,0,2023-05-12 GMT+0530,12:30:00,,,Buy,,,,
1639,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,1,1134.75,0,2023-06-12 GMT+0530,12:30:00,,,Buy,,,,
1640,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,4,1052.95,0,2023-07-13 GMT+0530,12:30:00,,,Buy,,,,
1641,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,1,1053,0,2023-07-13 GMT+0530,12:30:00,,,Buy,,,,
1642,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,82.15,0,0,2023-08-14 GMT+0530,12:30:00,,,Dividend,FIFO,,,
1643,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,1,1127,0,2023-08-14 GMT+0530,12:30:00,,,Buy,,,,
1644,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,1,1158.1,0,2023-09-12 GMT+0530,12:30:00,,,Buy,,,,
1645,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,1,1159.65,0,2023-09-12 GMT+0530,12:30:00,,,Buy,,,,
1646,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,71.4,0,0,2024-02-09 GMT+0530,12:30:00,,,Dividend,FIFO,,,
1647,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,13,1377.7,0,2024-04-23 GMT+0530,12:30:00,,,Buy,,,,
1648,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,216.2,0,0,2024-08-09 GMT+0530,12:30:00,,,Dividend,FIFO,,,
1649,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,2,1686,4.5,2024-10-07 GMT+0530,12:30:00,,,Buy,,,,
1650,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,3,1326.2,0,2024-10-29 GMT+0530,12:30:00,,,Sell,FIFO,,,
1651,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,7,1326.15,0,2024-10-29 GMT+0530,12:30:00,,,Sell,FIFO,,,
1652,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,9,1326.1,0,2024-10-29 GMT+0530,12:30:00,,,Sell,FIFO,,,
1653,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,4,1326.05,0,2024-10-29 GMT+0530,12:30:00,,,Sell,FIFO,,,
1654,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,19,1326,57.78,2024-10-29 GMT+0530,12:30:00,,,Sell,FIFO,,,
1655,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,2,1330.95,0,2024-10-29 GMT+0530,12:30:00,,,Sell,FIFO,,,
1656,Kpit Technologies Limited,KPITTECH,NSI,India Stocks,INR,5,1330.9,9.74,2024-10-29 GMT+0530,12:30:00,,,Sell,FIFO,,,
1657,Ksb Limited,KSB,NSI,India Stocks,INR,,,,,,,,,,,,
1658,Ksb Limited,KSB,NSI,India Stocks,INR,30,411.56,0,2022-10-24 GMT+0530,12:30:00,,,Buy,,,,
1659,Ksb Limited,KSB,NSI,India Stocks,INR,5,370.65,0,2023-02-13 GMT+0530,12:30:00,,,Buy,,,,
1660,Ksb Limited,KSB,NSI,India Stocks,INR,5,370.05,0,2023-02-16 GMT+0530,12:30:00,,,Buy,,,,
1661,Ksb Limited,KSB,NSI,India Stocks,INR,5,370.06,0,2023-02-16 GMT+0530,12:30:00,,,Buy,,,,
1662,Ksb Limited,KSB,NSI,India Stocks,INR,5,436.39,0,2023-04-03 GMT+0530,12:30:00,,,Buy,,,,
1663,Ksb Limited,KSB,NSI,India Stocks,INR,5,449.35,0,2023-04-12 GMT+0530,12:30:00,,,Buy,,,,
1664,Ksb Limited,KSB,NSI,India Stocks,INR,165,0,0,2023-04-28 GMT+0530,12:30:00,,,Dividend,FIFO,,,
1665,Ksb Limited,KSB,NSI,India Stocks,INR,10,426.58,0,2023-05-12 GMT+0530,12:30:00,,,Buy,,,,
1666,Ksb Limited,KSB,NSI,India Stocks,INR,5,410.35,0,2023-07-13 GMT+0530,12:30:00,,,Buy,,,,
1667,Ksb Limited,KSB,NSI,India Stocks,INR,5,410.72,0,2023-07-13 GMT+0530,12:30:00,,,Buy,,,,
1668,Ksb Limited,KSB,NSI,India Stocks,INR,5,410.69,0,2023-07-13 GMT+0530,12:30:00,,,Buy,,,,
1669,Ksb Limited,KSB,NSI,India Stocks,INR,280,0,0,2024-06-13 GMT+0530,12:30:00,,,Dividend,FIFO,,,
1670,Ksb Limited,KSB,NSI,India Stocks,INR,41,929.05,45.24,2024-08-08 GMT+0530,12:30:00,,,Buy,,,,
1671,Ksb Limited,KSB,NSI,India Stocks,INR,5,923.7,5.8,2024-08-12 GMT+0530,12:30:00,,,Buy,,,,
1672,Ksb Limited,KSB,NSI,India Stocks,INR,1,887.9,0.92,2024-09-12 GMT+0530,12:30:00,,,Buy,,,,
1673,Ksb Limited,KSB,NSI,India Stocks,INR,1,849.95,0,2024-10-07 GMT+0530,12:30:00,,,Buy,,,,
1674,Ksb Limited,KSB,NSI,India Stocks,INR,4,850,5.41,2024-10-07 GMT+0530,12:30:00,,,Buy,,,,
1675,Ksb Limited,KSB,NSI,India Stocks,INR,3,782.15,0,2024-10-29 GMT+0530,12:30:00,,,Sell,FIFO,,,
1676,Ksb Limited,KSB,NSI,India Stocks,INR,79,782,107.09,2024-10-29 GMT+0530,12:30:00,,,Sell,FIFO,,,
1677,Ksb Limited,KSB,NSI,India Stocks,INR,50,782.05,0,2024-10-29 GMT+0530,12:30:00,,,Sell,FIFO,,,
1678,La Opala Rg Limited,LAOPALA,NSI,India Stocks,INR,,,,,,,,,,,,
1679,La Opala Rg Limited,LAOPALA,NSI,India Stocks,INR,13,404.95,0,2022-10-24 GMT+0530,12:30:00,,,Buy,,,,
1680,La Opala Rg Limited,LAOPALA,NSI,India Stocks,INR,1,401.05,0,2022-11-02 GMT+0530,12:30:00,,,Buy,,,,
1681,La Opala Rg Limited,LAOPALA,NSI,India Stocks,INR,2,401,0,2022-11-02 GMT+0530,12:30:00,,,Buy,,,,
1682,La Opala Rg Limited,LAOPALA,NSI,India Stocks,INR,32,0,0,2022-11-18 GMT+0530,12:30:00,,,Dividend,FIFO,,,
1683,La Opala Rg Limited,LAOPALA,NSI,India Stocks,INR,1,406.8,0,2022-12-01 GMT+0530,12:30:00,,,Buy,,,,
1684,La Opala Rg Limited,LAOPALA,NSI,India Stocks,INR,3,388.8,0,2023-01-12 GMT+0530,12:30:00,,,Buy,,,,
1685,La Opala Rg Limited,LAOPALA,NSI,India Stocks,INR,3,372.55,0,2023-02-13 GMT+0530,12:30:00,,,Buy,,,,
1686,La Opala Rg Limited,LAOPALA,NSI,India Stocks,INR,4,352.3,0,2023-03-13 GMT+0530,12:30:00,,,Buy,,,,
1687,La Opala Rg Limited,LAOPALA,NSI,India Stocks,INR,3,357,0,2023-04-12 GMT+0530,12:30:00,,,Buy,,,,
1688,La Opala Rg Limited,LAOPALA,NSI,India Stocks,INR,1,378.6,0,2023-05-12 GMT+0530,12:30:00,,,Buy,,,,
1689,La Opala Rg Limited,LAOPALA,NSI,India Stocks,INR,6,463.35,0,2023-07-13 GMT+0530,12:30:00,,,Buy,,,,
1690,La Opala Rg Limited,LAOPALA,NSI,India Stocks,INR,1,463.4,0,2023-07-13 GMT+0530,12:30:00,,,Buy,,,,
1691,La Opala Rg Limited,LAOPALA,NSI,India Stocks,INR,3,413.3,0,2023-09-12 GMT+0530,12:30:00,,,Buy,,,,
1692,La Opala Rg Limited,LAOPALA,NSI,India Stocks,INR,123,0,0,2023-09-21 GMT+0530,12:30:00,,,Dividend,FIFO,,,
1693,La Opala Rg Limited,LAOPALA,NSI,India Stocks,INR,12,334.1,0,2024-03-05 GMT+0530,12:30:00,,,Sell,FIFO,,,
1694,La Opala Rg Limited,LAOPALA,NSI,India Stocks,INR,16,334.2,0,2024-03-05 GMT+0530,12:30:00,,,Sell,FIFO,,,
1695,La Opala Rg Limited,LAOPALA,NSI,India Stocks,INR,13,334.05,0,2024-03-05 GMT+0530,12:30:00,,,Sell,FIFO,,,
1696,Lupin Limited,LUPIN,NSI,India Stocks,INR,,,,,,,,,,,,
1697,Lupin Limited,LUPIN,NSI,India Stocks,INR,10,1175.15,0,2023-10-23 GMT+0530,12:30:00,,,Buy,,,,
1698,Lupin Limited,LUPIN,NSI,India Stocks,INR,3,1168.75,0,2023-11-13 GMT+0530,12:30:00,,,Buy,,,,
1699,Lupin Limited,LUPIN,NSI,India Stocks,INR,3,1245.35,0,2023-12-12 GMT+0530,12:30:00,,,Buy,,,,
1700,Lupin Limited,LUPIN,NSI,India Stocks,INR,16,1388.75,0,2024-01-02 GMT+0530,12:30:00,,,Sell,FIFO,,,
1701,Lupin Limited,LUPIN,NSI,India Stocks,INR,15,1683.95,0,2024-03-05 GMT+0530,12:30:00,,,Buy,,,,
1702,Lupin Limited,LUPIN,NSI,India Stocks,INR,15,1608,0,2024-03-28 GMT+0530,12:30:00,,,Sell,FIFO,,,
1703,Lupin Limited,LUPIN,NSI,India Stocks,INR,12,1611.25,0,2024-04-01 GMT+0530,12:30:00,,,Buy,,,,
1704,Lupin Limited,LUPIN,NSI,India Stocks,INR,1,1634.5,0,2024-04-12 GMT+0530,12:30:00,,,Buy,,,,
1705,Lupin Limited,LUPIN,NSI,India Stocks,INR,8,1658.8,0,2024-05-03 GMT+0530,12:30:00,,,Buy,,,,
1706,Lupin Limited,LUPIN,NSI,India Stocks,INR,1,1658.75,0,2024-05-03 GMT+0530,12:30:00,,,Buy,,,,
1707,Lupin Limited,LUPIN,NSI,India Stocks,INR,176,0,0,2024-07-16 GMT+0530,12:30:00,,,Dividend,FIFO,,,
1708,Lupin Limited,LUPIN,NSI,India Stocks,INR,0,1911.5,58.97,2025-03-03 GMT+0530,18:53:00,,,Sell All,FIFO,,,
1709,M&m Fin. Services Ltd,M&MFIN,NSI,India Stocks,INR,,,,,,,,,,,,
1710,M&m Fin. Services Ltd,M&MFIN,NSI,India Stocks,INR,21,207.25,0,2022-11-23 GMT+0530,12:30:00,,,Buy,,,,
1711,M&m Fin. Services Ltd,M&MFIN,NSI,India Stocks,INR,2,219.1,0,2022-12-01 GMT+0530,12:30:00,,,Buy,,,,
1712,M&m Fin. Services Ltd,M&MFIN,NSI,India Stocks,INR,138,0,0,2023-07-21 GMT+0530,12:30:00,,,Dividend,FIFO,,,
1713,M&m Fin. Services Ltd,M&MFIN,NSI,India Stocks,INR,23,273.05,0,2023-10-23 GMT+0530,12:30:00,,,Sell,FIFO,,,
1714,M&m Fin. Services Ltd,M&MFIN,NSI,India Stocks,INR,135,274.6,44.46,2024-11-08 GMT+0530,12:30:00,,,Buy,,,,
1715,M&m Fin. Services Ltd,M&MFIN,NSI,India Stocks,INR,13,264.4,4.57,2024-11-12 GMT+0530,12:30:00,,,Buy,,,,
1716,M&m Fin. Services Ltd,M&MFIN,NSI,India Stocks,INR,137,263.55,56.12,2025-01-15 GMT+0530,12:30:00,,,Sell,FIFO,,,
1717,M&m Fin. Services Ltd,M&MFIN,NSI,India Stocks,INR,11,263.6,0,2025-01-15 GMT+0530,12:30:00,,,Sell,FIFO,,,
1718,M&m Fin. Services Ltd,M&MFIN,NSI,India Stocks,INR,34,277.95,0,2025-02-17 GMT+0530,19:57:00,,,Buy,,,,
