Portfolio Name,Symbol,ISIN,Name,Transaction Date,Transaction Type,Transaction Amount,Transaction Charges,Transaction Units,Transaction Price,Price,Date
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-02-03,Sale,-4355.6,0,-2,2177.8,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-02-03,Sale,-65310,0,-30,2177,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-02-03,Sale,-6528,0,-3,2176,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-02-03,Sale,-6533.1,0,-3,2177.7,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-02-03,Sale,-86898.2,245.78,-40,2178.6,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-02-03,Sale,-19591.2,0,-9,2176.8,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-02-10,Purchase,30663.1,0,13,2358.7,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-02-10,Purchase,37740.8,0,16,2358.8,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-02-10,Purchase,37952.9,210.55,16,2358.9,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-02-10,Purchase,2359,0,1,2359,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-02-10,Purchase,16514.4,0,7,2359.2,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-02-10,Purchase,9437.2,0,4,2359.3,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-02-10,Purchase,16517.9,0,7,2359.7,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-02-10,Purchase,2359.9,0,1,2359.9,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-02-10,Purchase,2360,0,1,2360,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-02-10,Purchase,7078.8,0,3,2359.6,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-02-10,Purchase,14156.4,0,6,2359.4,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-02-23,Purchase,2336.8,0,1,2336.8,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-02-23,Purchase,4682.27,8.27,2,2337,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-03-12,Sale,-2060.2,0,-1,2060.2,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-03-12,Sale,-100694,246.16,-49,2060,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-03-12,Sale,-14420.7,0,-7,2060.1,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-03-12,Sale,-2060.3,0,-1,2060.3,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-03-12,Sale,-10302.5,0,-5,2060.5,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-03-12,Sale,-2060.6,0,-1,2060.6,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-03-12,Sale,-2060.7,0,-1,2060.7,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-03-12,Sale,-35033.6,0,-17,2060.8,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-03-12,Sale,-26774.8,0,-13,2059.6,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-03-12,Sale,-6179.1,0,-3,2059.7,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-03-12,Sale,-20604,0,-10,2060.4,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-04-15,Purchase,24319.4,29.2,11,2208.2,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-07-24,Dividend,440,0,0,0,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-07-31,Sale,-4603.8,0,-2,2301.9,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-07-31,Sale,-2302.1,0,-1,2302.1,2498,2026-08-05
Pai,FIEMIND,INE737H01014,Fiem Industries Limited,2026-07-31,Sale,-18381.6,41.62,-8,2302.9,2498,2026-08-05
Pai,FCL,INE045J01026,Fineotex Chemical Limited,2025-10-20,Purchase,2666.51,0,22,121.21,41.64,2026-08-07
Pai,FCL,INE045J01026,Fineotex Chemical Limited,2025-10-20,Purchase,484.88,0,4,121.22,41.64,2026-08-07
Pai,FCL,INE045J01026,Fineotex Chemical Limited,2025-10-20,Purchase,242.46,0,2,121.23,41.64,2026-08-07
Pai,FCL,INE045J01026,Fineotex Chemical Limited,2025-10-20,Purchase,727.44,0,6,121.24,41.64,2026-08-07
Pai,FCL,INE045J01026,Fineotex Chemical Limited,2025-10-20,Purchase,3151.46,0,26,121.21,41.64,2026-08-07
Pai,FCL,INE045J01026,Fineotex Chemical Limited,2025-10-20,Purchase,27205.4,46.5,224,121.25,41.64,2026-08-07
Pai,FCL,INE045J01026,Fineotex Chemical Limited,2025-10-20,Purchase,4607.5,0,38,121.25,41.64,2026-08-07
Pai,FCL,INE045J01026,Fineotex Chemical Limited,2025-10-29,Purchase,1518.55,1.81,12,126.4,41.64,2026-08-07
Pai,FCL,INE045J01026,Fineotex Chemical Limited,2025-10-31,Bonus,0,0,1336,0,41.64,2026-08-07
Pai,FCL,INE045J01026,Fineotex Chemical Limited,2025-11-17,Purchase,3663.66,4.83,147,24.89,41.64,2026-08-07
Pai,FCL,INE045J01026,Fineotex Chemical Limited,2026-02-23,Purchase,4618.38,7.34,184,25.06,41.64,2026-08-07
Pai,FCL,INE045J01026,Fineotex Chemical Limited,2026-02-23,Purchase,1503,0,60,25.05,41.64,2026-08-07
Pai,FCL,INE045J01026,Fineotex Chemical Limited,2026-03-12,Sale,-7059.6,0,-318,22.2,41.64,2026-08-07
Pai,FCL,INE045J01026,Fineotex Chemical Limited,2026-03-12,Sale,-9874.55,0,-445,22.19,41.64,2026-08-07
Pai,FCL,INE045J01026,Fineotex Chemical Limited,2026-03-12,Sale,-5885.65,0,-265,22.21,41.64,2026-08-07
Pai,FCL,INE045J01026,Fineotex Chemical Limited,2026-03-12,Sale,-7116.57,0,-321,22.17,41.64,2026-08-07
Pai,FCL,INE045J01026,Fineotex Chemical Limited,2026-03-12,Sale,-15729.4,62.78,-712,22.18,41.64,2026-08-07
Pai,FCL,INE045J01026,Fineotex Chemical Limited,2026-04-20,Purchase,15201.1,17.75,659,23.04,41.64,2026-08-07
Pai,FINCABLES,INE235A01022,Finolex Cables Limited,2022-11-14,Purchase,5307,0,10,530.7,1003.35,2026-08-05
Pai,FINCABLES,INE235A01022,Finolex Cables Limited,2022-11-14,Purchase,7430.5,0,14,530.75,1003.35,2026-08-05
Pai,FINCABLES,INE235A01022,Finolex Cables Limited,2022-12-01,Purchase,565.25,0,1,565.25,1003.35,2026-08-05
Pai,FINCABLES,INE235A01022,Finolex Cables Limited,2023-01-12,Purchase,543.4,0,1,543.4,1003.35,2026-08-05
Pai,FINCABLES,INE235A01022,Finolex Cables Limited,2023-03-13,Sale,-4722,0,-6,787,1003.35,2026-08-05
Pai,FINCABLES,INE235A01022,Finolex Cables Limited,2023-09-22,Dividend,140,0,0,0,1003.35,2026-08-05
Pai,FINCABLES,INE235A01022,Finolex Cables Limited,2024-09-17,Dividend,160,0,0,0,1003.35,2026-08-05
Pai,FINCABLES,INE235A01022,Finolex Cables Limited,2025-01-15,Sale,-20219.7,36.35,-20,1012.8,1003.35,2026-08-05
Pai,FORTIS,INE061F01013,Fortis Healthcare Limited,2024-12-09,Purchase,12187.5,14.63,17,716.05,,
Pai,FORTIS,INE061F01013,Fortis Healthcare Limited,2024-12-12,Purchase,3598.73,4.73,5,718.8,,
Pai,FORTIS,INE061F01013,Fortis Healthcare Limited,2025-01-13,Purchase,3318.19,3.44,5,662.95,,
Pai,FORTIS,INE061F01013,Fortis Healthcare Limited,2025-02-12,Purchase,3109.01,5.51,5,620.7,,
Pai,FORTIS,INE061F01013,Fortis Healthcare Limited,2025-02-12,Purchase,1241.3,0,2,620.65,,
Pai,FORTIS,INE061F01013,Fortis Healthcare Limited,2025-02-17,Sale,-15069.6,36.65,-25,604.25,,
Pai,FORTIS,INE061F01013,Fortis Healthcare Limited,2025-02-17,Sale,-5437.8,0,-9,604.2,,
Pai,FORTIS,INE061F01013,Fortis Healthcare Limited,2025-08-08,Purchase,41329.2,48.82,46,897.4,,
Pai,FORTIS,INE061F01013,Fortis Healthcare Limited,2025-08-29,Purchase,3652.98,4.78,4,912.05,,
Pai,FORTIS,INE061F01013,Fortis Healthcare Limited,2025-09-29,Purchase,2836.44,2.94,3,944.5,,
Pai,FORTIS,INE061F01013,Fortis Healthcare Limited,2025-10-29,Purchase,2110.61,2.51,2,1054.05,,
Pai,FORTIS,INE061F01013,Fortis Healthcare Limited,2025-11-17,Purchase,7475.95,8.75,8,933.4,,
Pai,FORTIS,INE061F01013,Fortis Healthcare Limited,2025-12-02,Sale,-56984.6,74.53,-63,905.7,,
Pai,FRACTAL,INE212S01015,Fractal Analytics Limited,2026-02-13,Purchase,14400,0,16,900,817.7,2026-08-07
Pai,NYKAA,INE388Y01029,FSN E-Commerce Ventures Limited,2025-07-03,Purchase,39205,46.62,192,203.95,244.1,2026-03-25
Pai,NYKAA,INE388Y01029,FSN E-Commerce Ventures Limited,2025-07-29,Purchase,833.46,0.86,4,208.15,244.1,2026-03-25
Pai,NYKAA,INE388Y01029,FSN E-Commerce Ventures Limited,2025-08-08,Sale,-40240.5,57.14,-196,205.6,244.1,2026-03-25
Pai,GABRIEL,INE524A01029,Gabriel India Limited,2026-02-10,Purchase,14714.2,17.25,15,979.8,1499.8,2026-08-07
Pai,GABRIEL,INE524A01029,Gabriel India Limited,2026-03-12,Sale,-13068.3,28.93,-15,873.15,1499.8,2026-08-07
Pai,GABRIEL,INE524A01029,Gabriel India Limited,2026-03-24,Purchase,1696.3,0,2,848.15,1499.8,2026-08-07
Pai,GABRIEL,INE524A01029,Gabriel India Limited,2026-03-24,Purchase,848.2,0,1,848.2,1499.8,2026-08-07
Pai,GABRIEL,INE524A01029,Gabriel India Limited,2026-03-24,Purchase,4242.25,0,5,848.45,1499.8,2026-08-07
Pai,GABRIEL,INE524A01029,Gabriel India Limited,2026-03-24,Purchase,11033.8,0,13,848.75,1499.8,2026-08-07
Pai,GABRIEL,INE524A01029,Gabriel India Limited,2026-03-24,Purchase,20373.6,0,24,848.9,1499.8,2026-08-07
Pai,GABRIEL,INE524A01029,Gabriel India Limited,2026-03-24,Purchase,848.95,0,1,848.95,1499.8,2026-08-07
Pai,GABRIEL,INE524A01029,Gabriel India Limited,2026-03-24,Purchase,11037,0,13,849,1499.8,2026-08-07
Pai,GABRIEL,INE524A01029,Gabriel India Limited,2026-03-24,Purchase,34916.9,101.75,41,849.15,1499.8,2026-08-07
Pai,GABRIEL,INE524A01029,Gabriel India Limited,2026-04-01,Purchase,85271.4,101.36,100,851.7,1499.8,2026-08-07
Pai,GABRIEL,INE524A01029,Gabriel India Limited,2026-04-20,Purchase,6161.1,0,6,1026.85,1499.8,2026-08-07
Pai,GABRIEL,INE524A01029,Gabriel India Limited,2026-04-20,Purchase,5134.5,0,5,1026.9,1499.8,2026-08-07
Pai,GABRIEL,INE524A01029,Gabriel India Limited,2026-04-20,Purchase,15404.2,0,15,1026.95,1499.8,2026-08-07
Pai,GABRIEL,INE524A01029,Gabriel India Limited,2026-04-20,Purchase,5135,0,5,1027,1499.8,2026-08-07
Pai,GABRIEL,INE524A01029,Gabriel India Limited,2026-04-20,Purchase,6162.6,0,6,1027.1,1499.8,2026-08-07
Pai,GABRIEL,INE524A01029,Gabriel India Limited,2026-04-20,Purchase,4108.6,0,4,1027.15,1499.8,2026-08-07
Pai,GABRIEL,INE524A01029,Gabriel India Limited,2026-04-20,Purchase,28846.1,84.52,28,1027.2,1499.8,2026-08-07
Pai,GAIL,INE129A01019,GAIL (India) Limited,2021-02-02,Purchase,26000,0,200,130,,
Pai,GAIL,INE129A01019,GAIL (India) Limited,2021-03-22,Dividend,500,0,0,0,,
Pai,GAIL,INE129A01019,GAIL (India) Limited,2021-12-30,Dividend,800,0,0,0,,
Pai,GAIL,INE129A01019,GAIL (India) Limited,2022-03-21,Dividend,1000,0,0,0,,
Pai,GAIL,INE129A01019,GAIL (India) Limited,2022-08-01,Dividend,200,0,0,0,,
Pai,GAIL,INE129A01019,GAIL (India) Limited,2022-09-06,Bonus,0,0,100,0,,
Pai,GAIL,INE129A01019,GAIL (India) Limited,2023-03-21,Dividend,1200,0,0,0,,
Pai,GAIL,INE129A01019,GAIL (India) Limited,2024-02-06,Dividend,1650,0,0,0,,
Pai,GAIL,INE129A01019,GAIL (India) Limited,2025-02-07,Dividend,1950,0,0,0,,
Pai,GAIL,INE129A01019,GAIL (India) Limited,2025-03-03,Sale,-27053.2,64.51,-173,156.75,,
Pai,GAIL,INE129A01019,GAIL (India) Limited,2025-03-03,Sale,-19913.6,0,-127,156.8,,
Pai,GANESHHOU,INE460C01014,Ganesh Housing Corporation Limited,2024-06-10,Purchase,10252.1,12.62,10,1023.95,,
Pai,GANESHHOU,INE460C01014,Ganesh Housing Corporation Limited,2024-08-30,Dividend,110,0,0,0,,
Pai,GANESHHOU,INE460C01014,Ganesh Housing Corporation Limited,2025-03-03,Sale,-4120.8,0,-4,1030.2,,
Pai,GANESHHOU,INE460C01014,Ganesh Housing Corporation Limited,2025-03-03,Sale,-5125.47,26.03,-5,1030.3,,
Pai,GANESHHOU,INE460C01014,Ganesh Housing Corporation Limited,2025-03-03,Sale,-1030.35,0,-1,1030.35,,
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2022-10-24,Purchase,4798.8,0,6,799.8,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2022-10-24,Purchase,10398.7,0,13,799.9,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2022-12-01,Purchase,898,0,1,898,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2023-03-14,Purchase,4994.1,0,6,832.35,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2023-04-03,Purchase,3584.2,0,4,896.05,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2023-05-03,Purchase,2994,0,3,998,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2023-05-12,Purchase,1067.3,0,1,1067.3,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2023-06-12,Purchase,3168,0,3,1056,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2023-06-12,Purchase,2108.3,0,2,1054.15,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2023-07-13,Purchase,7278.6,0,7,1039.8,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2023-07-13,Purchase,1039.85,0,1,1039.85,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2023-07-13,Purchase,2079.3,0,2,1039.65,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2023-07-13,Purchase,3122.25,0,3,1040.75,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2023-08-14,Purchase,3172.65,0,3,1057.55,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2023-08-14,Purchase,1057.05,0,1,1057.05,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2023-09-01,Purchase,3159.9,0,3,1053.3,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2023-09-01,Purchase,1053.25,0,1,1053.25,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2023-09-01,Purchase,5264.75,0,5,1052.95,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2023-09-12,Purchase,1017.7,0,1,1017.7,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2023-09-12,Purchase,2028.8,0,2,1014.4,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2023-09-14,Dividend,136,0,0,0,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2023-10-12,Purchase,961.3,0,1,961.3,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2023-10-12,Purchase,3847.8,0,4,961.95,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2023-10-12,Purchase,961.75,0,1,961.75,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2023-10-12,Purchase,4806.75,0,5,961.35,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2023-10-12,Purchase,961.7,0,1,961.7,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2023-11-02,Purchase,3433.6,0,4,858.4,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2023-11-02,Purchase,1716.5,0,2,858.25,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2023-11-02,Purchase,6008.1,0,7,858.3,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2023-11-13,Purchase,3412,0,4,853,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2024-02-12,Purchase,1065.5,0,1,1065.5,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2024-04-12,Purchase,3038.85,0,3,1012.95,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2024-09-03,Dividend,303,0,0,0,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2024-10-07,Purchase,5438.13,6.63,3,1810.5,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2024-11-26,Dividend,156,0,0,0,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2024-12-10,Purchase,4325.28,5.48,2,2159.9,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-01-16,Purchase,10574.4,0,6,1762.4,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-01-16,Purchase,10574.7,0,6,1762.45,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-01-16,Purchase,12377.2,39.74,7,1762.5,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-02-12,Purchase,1601.52,5.97,1,1595.55,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-02-12,Purchase,1595.5,0,1,1595.5,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-02-12,Purchase,1595.1,0,1,1595.1,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-03-12,Purchase,2722.13,5.23,2,1358.45,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-03-12,Purchase,1358.4,0,1,1358.4,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-03-19,Purchase,1499.35,0,1,1499.35,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-03-19,Purchase,7497,0,5,1499.4,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-03-19,Purchase,8996.7,0,6,1499.45,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-03-19,Purchase,7497.5,0,5,1499.5,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-03-19,Purchase,11996.4,0,8,1499.55,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-03-19,Purchase,55598.8,113.56,37,1499.6,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-03-19,Purchase,2999.3,0,2,1499.65,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-06-30,Purchase,10263.7,19.91,7,1463.4,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-06-30,Purchase,4390.5,0,3,1463.5,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-08-29,Purchase,1350.1,1.4,1,1348.7,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-09-19,Dividend,618,0,0,0,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-09-29,Purchase,5986,0,5,1197.2,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-09-29,Purchase,7212.83,26.63,6,1197.7,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-09-29,Purchase,2395.2,0,2,1197.6,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-09-29,Purchase,3591.3,0,3,1197.1,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-09-29,Purchase,1197.8,0,1,1197.8,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-10-29,Purchase,1225.4,0,1,1225.4,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-10-29,Purchase,3683.52,5.82,3,1225.9,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-11-10,Sale,-20141.9,0,-19,1060.1,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-11-10,Sale,-3180.6,0,-3,1060.2,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-11-10,Sale,-167215,264.98,-158,1060,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-11-10,Sale,-36050.2,0,-34,1060.3,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-11-10,Sale,-4241.6,0,-4,1060.4,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2025-11-10,Sale,-9546.3,0,-9,1060.7,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2026-02-03,Purchase,34482.3,44.7,48,717.45,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2026-02-03,Purchase,2870.2,0,4,717.55,1064.3,2026-08-07
Pai,GANECOS,INE845D01014,Ganesha Ecosphere Limited,2026-02-23,Purchase,743.57,0.77,1,742.8,1064.3,2026-08-07
Pai,GRWRHITECH,INE291A01017,Garware Hi-Tech Films Limited,2023-10-12,Purchase,4660.2,0,3,1553.4,,
Pai,GRWRHITECH,INE291A01017,Garware Hi-Tech Films Limited,2023-10-12,Purchase,1553.5,0,1,1553.5,,
Pai,GRWRHITECH,INE291A01017,Garware Hi-Tech Films Limited,2023-10-12,Purchase,1553.45,0,1,1553.45,,
Pai,GRWRHITECH,INE291A01017,Garware Hi-Tech Films Limited,2023-10-12,Purchase,4659.15,0,3,1553.05,,
Pai,GRWRHITECH,INE291A01017,Garware Hi-Tech Films Limited,2023-10-12,Purchase,1553.35,0,1,1553.35,,
Pai,GRWRHITECH,INE291A01017,Garware Hi-Tech Films Limited,2024-09-17,Dividend,90,0,0,0,,
Pai,GRWRHITECH,INE291A01017,Garware Hi-Tech Films Limited,2025-08-01,Sale,-30454,46.98,-9,3389,,
Pai,GATEWAY,INE079J01017,Gateway Distriparks Limited,2024-11-08,Purchase,13307,44.65,151,87.83,,
Pai,GATEWAY,INE079J01017,Gateway Distriparks Limited,2024-11-08,Purchase,263.55,0,3,87.85,,
Pai,GATEWAY,INE079J01017,Gateway Distriparks Limited,2024-11-08,Purchase,5623.04,0,64,87.86,,
Pai,GATEWAY,INE079J01017,Gateway Distriparks Limited,2024-11-08,Purchase,3163.32,0,36,87.87,,
Pai,GATEWAY,INE079J01017,Gateway Distriparks Limited,2024-11-08,Purchase,2197,0,25,87.88,,
Pai,GATEWAY,INE079J01017,Gateway Distriparks Limited,2024-11-08,Purchase,7558.54,0,86,87.89,,
Pai,GATEWAY,INE079J01017,Gateway Distriparks Limited,2024-11-08,Purchase,5186.1,0,59,87.9,,
Pai,GATEWAY,INE079J01017,Gateway Distriparks Limited,2024-11-12,Purchase,2762.86,2.86,32,86.25,,
Pai,GATEWAY,INE079J01017,Gateway Distriparks Limited,2025-01-15,Sale,-3273.48,0,-42,77.94,,
Pai,GATEWAY,INE079J01017,Gateway Distriparks Limited,2025-01-15,Sale,-11455.7,0,-147,77.93,,
Pai,GATEWAY,INE079J01017,Gateway Distriparks Limited,2025-01-15,Sale,-2883.04,0,-37,77.92,,
Pai,GATEWAY,INE079J01017,Gateway Distriparks Limited,2025-01-15,Sale,-17866.8,52.49,-230,77.91,,
Pai,GVT&D,INE200A01026,GE Vernova T&D India Limited,2023-10-23,Purchase,13125,0,35,375,,
Pai,GVT&D,INE200A01026,GE Vernova T&D India Limited,2023-12-01,Sale,-7942.95,0,-19,418.05,,
Pai,GVT&D,INE200A01026,GE Vernova T&D India Limited,2023-12-01,Sale,-6664.8,0,-16,416.55,,
Pai,GVT&D,INE200A01026,GE Vernova T&D India Limited,2025-06-02,Purchase,34249.5,40.47,15,2280.6,,
Pai,GVT&D,INE200A01026,GE Vernova T&D India Limited,2025-06-30,Purchase,2361.45,2.45,1,2359,,
Pai,GVT&D,INE200A01026,GE Vernova T&D India Limited,2025-07-29,Purchase,2387.57,2.47,1,2385.1,,
Pai,GVT&D,INE200A01026,GE Vernova T&D India Limited,2025-08-22,Dividend,85,0,0,0,,
Pai,GVT&D,INE200A01026,GE Vernova T&D India Limited,2025-08-29,Purchase,2732.73,2.83,1,2729.9,,
Pai,GVT&D,INE200A01026,GE Vernova T&D India Limited,2025-10-29,Purchase,2948.6,3.5,1,2945.1,,
Pai,GVT&D,INE200A01026,GE Vernova T&D India Limited,2025-11-17,Purchase,3078.69,3.19,1,3075.5,,
Pai,GVT&D,INE200A01026,GE Vernova T&D India Limited,2025-12-02,Sale,-25573.5,0,-9,2841.5,,
Pai,GVT&D,INE200A01026,GE Vernova T&D India Limited,2025-12-02,Sale,-31186.6,74.3,-11,2841.9,,
Pai,GEMAROMA,INE06XZ01023,Gem Aromatics Limited,2025-08-25,Purchase,14950,0,46,325,,
